Year,Month,Affiliate_ID,Ftt_Num,Approved_Num,Total_Fee,Approved_Fee,Criteria,Level,Organic,Status,Bank
2020,9,5b234bd9a8059,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,9,5b23c545675aa,112,112,3930000,3930000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2020,9,5b23d84c44980,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,9,5b289b5525643,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,9,5b289bef827fc,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5b289c937a789,119,119,4210000,4210000,VIPIIAffiliate,FTT > 100 Counts,,Paid,CBA
2020,9,5b289d8be4a34,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,9,5b2cabb1db329,18,18,580000,580000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,NAB
2020,9,5b2cac5cc8b43,18,18,580000,580000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,9,5b2cad092714c,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5b308b4548f86,20,20,650000,650000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,9,5b330dc8d960f,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5b35d1f09cbf7,40,40,1350000,1350000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,9,5b377096d7cef,6,0,180000,0,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,9,5b3787d02da20,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,9,5b389d12d0f21,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5b3cd88b4e410,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,9,5b41cd670156e,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5b5093fa1e09d,28,28,930000,930000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Rejected,NAB
2020,9,5b5100007f12e,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,9,5b52ae997badd,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Rejected,CBA
2020,9,5b52d616ddbd3,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Rejected,NAB
2020,9,5b74f4be3306f,85,85,2925000,2925000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,9,5b7a764a09649,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,9,5b91f69e6381a,11,11,335000,335000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Rejected,CBA
2020,9,5b9771f5c14e2,15,15,475000,475000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Unpaid_No_Bank,CBA
2020,9,5bac1e8564cab,341,341,13090000,13090000,VIPIIAffiliate,FTT > 100 Counts,,Paid,CBA
2020,9,5bb343f658461,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,9,5bb77dc97440d,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Rejected,NAB
2020,9,5bb7891a50d39,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5bb84ca32f4f8,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,9,5bb8daaee863a,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,9,5bbdda4f9ae9c,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5bbed9ed220f2,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,9,5bcb06674664f,255,255,9650000,9650000,VIPIIAffiliate,FTT > 100 Counts,,Paid,NAB
2020,9,5bdbf7d96d8b4,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,9,5be3df3687bf8,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,9,5bf19e6e0a58c,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5bf2209f4cc0a,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,9,5bf26f37707a9,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5c13ce59a7102,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,9,5c44e71e8c2b4,27,27,895000,895000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2020,9,5c4e804f31f3e,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,9,5c55aa2545a37,11,11,335000,335000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,9,5c5a3884b7a0b,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,9,5c627c452c0a7,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,9,5c64de0722758,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5c6c9b0beae21,13,13,405000,405000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,9,5c74c86a866dd,107,107,3730000,3730000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2020,9,5c77c0a9791f2,325,325,12450000,12450000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2020,9,5c77c11117194,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,9,5c77c17dc81b1,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5c77c1c72ede7,14,14,440000,440000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,9,5c77c217bc8f3,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,9,5c78a40ddacfc,22,22,720000,720000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Unpaid_Bounce_Bank,ANZ
