Year,Month,Affiliate_ID,Ftt_Num,Approved_Num,Total_Fee,Approved_Fee,Criteria,Level,Organic,Status,Bank
2020,6,54d18f3ba89ae,16,16,510000,510000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,6,54d498277e7d8,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,550fed27d6fce,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,552721f2c8a30,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,6,5558bf85703b0,198,198,7370000,7370000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2020,6,5562c975dee5d,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5566bdfbc4d15,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,557be863146d7,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,55828e847e269,275,275,10450000,10450000,VIPIIAffiliate,FTT > 100 Counts,,Paid,CBA
2020,6,558f968a2e312,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,55962743b5ed3,122,122,4330000,4330000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2020,6,55af2f08bc595,19,19,615000,615000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,6,55c434d3577b9,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,55d2f31819240,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,55fbee0a23d12,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5621c5f916c38,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5636e753577ef,49,0,0,0,,,Organic,,
2020,6,565ecf8b4ef1c,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,566bc8efe487e,12,12,370000,370000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2020,6,566fa58ac8b2a,12,12,370000,370000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,6,5672651f107a4,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,568f8e5b5fd64,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5698c2c66a93a,8,8,240000,240000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,56a03e7e62ce1,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,56a797e0d01da,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,56bca3c955d24,10,0,300000,0,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,CBA
2020,6,56c157848e1e5,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,56c2d6301af2a,2,0,60000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,56d8002d37b20,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,6,5742884d315d1,170,170,6250000,6250000,VIPIIAffiliate,FTT > 100 Counts,,Paid,NAB
2020,6,574811060a2d4,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5763ec251705d,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,6,577cd4f393ede,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5796ffe48c3f5,3,0,90000,0,NormalAffiliate,FTT >0 Counts,,Rejected,ANZ
2020,6,57b0a69b213b0,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,57b1722b63517,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,57bbc42248953,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Rejected,CBA
2020,6,57bd83971f065,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,57c002511a1b7,26,26,860000,860000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,57c69c6c59213,15,15,475000,475000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,57c974e8b69ee,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,57d220fa4dbb4,17,17,545000,545000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,6,57d28b3c90d6a,35,35,1175000,1175000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,6,57d6134715200,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,57d8ef0bbf88e,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,57e6c52539a7c,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,57ee069281a7f,43,42,1455000,1420000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,6,57ee390158513,577,577,22530000,22530000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2020,6,57fc47b4123cd,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,57fca86c2761c,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Rejected,CBA
2020,6,57ff411e57c93,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Rejected,CBA
2020,6,5804cc624de3a,7,7,210000,210000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,580581f5bfca0,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,580e2bd70ac4c,10,10,300000,300000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,6,581196c72f841,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,58151119ae9f7,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Unpaid_No_Bank,ANZ
2020,6,58184c5621e9c,8,8,240000,240000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,581b1c669430a,28,28,930000,930000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,582183503f991,105,105,3650000,3650000,VIPIIAffiliate,FTT > 100 Counts,,Paid,CBA
2020,6,5822c75d69195,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5822e5030193f,17,17,545000,545000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Rejected,CBA
2020,6,582c083f47fea,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,6,58369afbdfda3,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,58378e7f81041,7,7,210000,210000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,583e28c6ee5cc,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,6,58400f0119db6,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,584281bc51384,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,584d53cfe1a8f,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,585232d8e740e,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,58567b4d8602e,3,0,90000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5856ad6fe7c3e,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2020,6,58618cf03448c,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,586212a75fee9,32,32,1070000,1070000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,586b4c7d7c272,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,58751b0c7cf5b,20,20,650000,650000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,6,587e207a03b55,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,587e413097bb9,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5.8807E+68,81,81,2785000,2785000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,6,588613046b875,13,13,405000,405000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,6,58904d0598366,103,103,3570000,3570000,VIPIIAffiliate,FTT > 100 Counts,,Paid,NAB
2020,6,58965c42eb74a,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,589c108daf8de,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,589c20a290af4,12,12,370000,370000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,589dfd90519ef,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,589dfffce8df3,7,7,210000,210000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,58a139bd5e920,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,58aeac422172a,7,7,210000,210000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,58b65e816c302,18,18,580000,580000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,CBA
2020,6,58b962c4247d7,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,58c0c42368902,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,58c65fd9ead7e,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,58c8be86d41ee,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,58cb8ed50bf2f,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,58cdfa59dc0c1,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,58dfb884c5f1a,7,7,210000,210000,NormalAffiliate,FTT >0 Counts,,Rejected,ANZ
2020,6,58e4050558778,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,58e407c84a4c4,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,58e40b614476c,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,58e6f9092a31c,122,0,4330000,0,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2020,6,58eb0418204ef,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,58f2d3ffbd210,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,6,58f41843d0b5c,17,17,545000,545000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2020,6,58f5c2a2f0123,3,0,90000,0,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,6,58fc8dfa5d27f,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,59100783709f0,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5910bd8c3abbd,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,591ec5c4c046e,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,592793efb1f73,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Unpaid,NAB
2020,6,593036dcdfcbc,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,6,5940b29a54e3e,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,6,5955155a24168,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5956fc2ae95bd,13,13,405000,405000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2020,6,5959ecc75f4f0,16,16,510000,510000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Rejected,ANZ
2020,6,595b4e5020efe,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,6,5966d67f20644,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,6,59782b4378f5b,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,59787b93553f5,2,0,60000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,598053b222001,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5982dcba85285,11,11,335000,335000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,6,59874c489a104,19,19,615000,615000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,598acd051a6f4,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,599267c027ef9,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,59a509d710081,24,24,790000,790000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,59a50b3aaf0bc,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,59a50e110685d,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,59a50ebf13dcd,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,6,59a50f040bf7c,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,59ad8aa41a644,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,59b17c16a3838,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,59ba1b9dea6d5,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,59c003c214e4b,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,59c031936af13,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,59c0428c01877,7,7,210000,210000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,59c49f2e92257,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,59d23013d66a3,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Unpaid_No_Bank,ANZ
2020,6,59f4bf5a81854,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,59fea1b132858,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5a0dbc78579ab,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5a0e88ef2b9f5,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,6,5a13f0af7f61a,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5a244a4755608,10,4,300000,120000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,5a24855681d8f,10,10,300000,300000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,6,5a24abcad8ff4,14,14,440000,440000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,CBA
2020,6,5a29ce2b77b43,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Unpaid_Bounce_Bank,CBA
2020,6,5a2b3f3fe7ba6,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5a2c1832cfd34,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5a2c2bd6d6ddc,8,8,240000,240000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5a30d9a6f1fba,21,21,685000,685000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,6,5a33f0e39a93a,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5a3506bcc5197,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5a3600548da6d,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5a508a45244ce,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2020,6,5a607cfcdf12e,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5a7518948a157,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5a76efeec13a2,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5a8094c3085f6,11,11,335000,335000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,6,5a89b10d2c53c,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Unpaid,NAB
2020,6,5a92ae88b4468,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5a9324ff982db,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5a964cab7635c,208,208,7770000,7770000,VIPIIAffiliate,FTT > 100 Counts,,Paid,NAB
2020,6,5a9aab4330d44,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5aa568eb6812f,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5ac5b59d76713,13,13,405000,405000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,5ac9f5200765e,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5ad80f8e05323,25,25,825000,825000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,5adaf9c20d127,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5ae2f76982893,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5aeeb04e6bbf7,7,7,210000,210000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,6,5aeee42207ef5,13,8,405000,240000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,5afceb45d987d,11,11,335000,335000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,6,5b010275b5601,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b0616ccbb74a,13,13,405000,405000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,6,5b0940028d029,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5b0ad0fea8b72,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b0ada4a31e69,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2020,6,5b0e6bbad90ca,9,9,270000,270000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b0fc481406a6,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,6,5b0fc4e948c83,50,50,1700000,1700000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,5b10e7e49d415,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b1bec111faf4,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5b1d3258385ad,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5b20dca17e404,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b234bd9a8059,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b23c545675aa,89,89,3065000,3065000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,5b23d84c44980,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5b26931e1a4ef,3,0,90000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b289a4f22268,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b289bef827fc,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b289c937a789,91,91,3135000,3135000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,6,5b289d8be4a34,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5b2cabb1db329,27,27,895000,895000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,6,5b2cac5cc8b43,10,10,300000,300000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2020,6,5b2e3ac07a04e,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5b3087efdf014,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5b308b4548f86,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5b35d1f09cbf7,27,27,895000,895000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,5b377096d7cef,4,2,120000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5b3787d02da20,9,9,270000,270000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5b3cd88b4e410,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5b41cd670156e,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5b4b0807124fd,18,18,580000,580000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,6,5b4ef9ecca100,17,17,545000,545000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,6,5b5093fa1e09d,15,15,475000,475000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Unpaid_Bounce_Bank,ANZ
2020,6,5b5100007f12e,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b52d616ddbd3,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b62d80ad2ff5,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5b632c4c4b5bf,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,6,5b64b47e9e434,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,6,5b67f2ce15ce6,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b74f4be3306f,22,22,720000,720000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Rejected,CBA
2020,6,5b78128305e8a,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,6,5b7a764a09649,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Unpaid_Bounce_Bank,ANZ
2020,6,5b7d4e674711b,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5b87cb347712f,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,6,5b91f69e6381a,52,52,1770000,1770000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2020,6,5b9771f5c14e2,18,18,580000,580000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,6,5b9cfd6b60ce6,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Unpaid_Bounce_Bank,CBA
